artist_id_a,artist_name_a,artist_id_b,artist_name_b,cooccur_count,first_played_together,last_played_together,events_together,avg_total_visitors_together,avg_actual_tickets_together,avg_ticketing_revenue_together,avg_bar_revenue_together,avg_total_revenue_together,avg_total_cost_together,avg_event_result_together,avg_occupancy_rate_together
artist_00275,Gerd Janson,artist_00618,Sadar Bahar,1,2025-05-24,2025-05-24,Rainbow Disco Club,2053.0,2100.0,56903.0,63777.37,131260.0,82391.15,48869.0,1.0265
artist_00362,Kamma & Masalo,artist_00375,Kikiorix,1,2025-05-24,2025-05-24,Rainbow Disco Club,2053.0,2100.0,56903.0,63777.37,131260.0,82391.15,48869.0,1.0265
artist_00362,Kamma & Masalo,artist_00421,Luke Una,1,2025-05-24,2025-05-24,Rainbow Disco Club,2053.0,2100.0,56903.0,63777.37,131260.0,82391.15,48869.0,1.0265
artist_00362,Kamma & Masalo,artist_00618,Sadar Bahar,1,2025-05-24,2025-05-24,Rainbow Disco Club,2053.0,2100.0,56903.0,63777.37,131260.0,82391.15,48869.0,1.0265
artist_00375,Kikiorix,artist_00421,Luke Una,1,2025-05-24,2025-05-24,Rainbow Disco Club,2053.0,2100.0,56903.0,63777.37,131260.0,82391.15,48869.0,1.0265
artist_00375,Kikiorix,artist_00618,Sadar Bahar,1,2025-05-24,2025-05-24,Rainbow Disco Club,2053.0,2100.0,56903.0,63777.37,131260.0,82391.15,48869.0,1.0265
artist_00421,Luke Una,artist_00618,Sadar Bahar,1,2025-05-24,2025-05-24,Rainbow Disco Club,2053.0,2100.0,56903.0,63777.37,131260.0,82391.15,48869.0,1.0265
artist_00001,"""Ranger Trucco",artist_00297,Hot Since 82,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00001,"""Ranger Trucco",artist_00365,Karel,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00001,"""Ranger Trucco",artist_00376,Kim April,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00001,"""Ranger Trucco",artist_00377,"Kim April""",1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00001,"""Ranger Trucco",artist_00577,Ranger Trucco,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00001,"""Ranger Trucco",artist_00693,Test Joël,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00297,Hot Since 82,artist_00365,Karel,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00297,Hot Since 82,artist_00376,Kim April,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00297,Hot Since 82,artist_00377,"Kim April""",1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00297,Hot Since 82,artist_00577,Ranger Trucco,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00297,Hot Since 82,artist_00693,Test Joël,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00365,Karel,artist_00376,Kim April,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00365,Karel,artist_00377,"Kim April""",1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00365,Karel,artist_00577,Ranger Trucco,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00365,Karel,artist_00693,Test Joël,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00376,Kim April,artist_00377,"Kim April""",1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00376,Kim April,artist_00577,Ranger Trucco,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00376,Kim April,artist_00693,Test Joël,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00377,"Kim April""",artist_00577,Ranger Trucco,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00377,"Kim April""",artist_00693,Test Joël,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00577,Ranger Trucco,artist_00693,Test Joël,1,2026-05-08,2026-05-08,Lofi w/ Hot Since 82,1038.0,1147.0,24631.0,22318.0,48671.0,0.0,48671.0,
artist_00061,Bambounou,artist_00088,Bibtiana,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00061,Bambounou,artist_00093,Boris Coelman,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00061,Bambounou,artist_00148,Cormac,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00061,Bambounou,artist_00270,Gabrielle Kwarteng,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00061,Bambounou,artist_00441,Malindi,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00061,Bambounou,artist_00602,Rozaly,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00061,Bambounou,artist_00681,TINS,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00061,Bambounou,artist_00715,Tsepo,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00088,Bibtiana,artist_00093,Boris Coelman,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00088,Bibtiana,artist_00148,Cormac,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00088,Bibtiana,artist_00270,Gabrielle Kwarteng,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00088,Bibtiana,artist_00441,Malindi,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00088,Bibtiana,artist_00602,Rozaly,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00088,Bibtiana,artist_00681,TINS,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00088,Bibtiana,artist_00715,Tsepo,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00093,Boris Coelman,artist_00148,Cormac,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00093,Boris Coelman,artist_00270,Gabrielle Kwarteng,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00093,Boris Coelman,artist_00441,Malindi,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00093,Boris Coelman,artist_00602,Rozaly,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00093,Boris Coelman,artist_00681,TINS,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00093,Boris Coelman,artist_00715,Tsepo,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00148,Cormac,artist_00270,Gabrielle Kwarteng,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00148,Cormac,artist_00441,Malindi,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00148,Cormac,artist_00602,Rozaly,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00148,Cormac,artist_00681,TINS,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00148,Cormac,artist_00715,Tsepo,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00270,Gabrielle Kwarteng,artist_00441,Malindi,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00270,Gabrielle Kwarteng,artist_00602,Rozaly,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00270,Gabrielle Kwarteng,artist_00681,TINS,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00270,Gabrielle Kwarteng,artist_00715,Tsepo,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00441,Malindi,artist_00602,Rozaly,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00441,Malindi,artist_00681,TINS,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00441,Malindi,artist_00715,Tsepo,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00602,Rozaly,artist_00681,TINS,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00602,Rozaly,artist_00715,Tsepo,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00681,TINS,artist_00715,Tsepo,1,2025-12-31,2025-12-31,Palet  - NYE,1667.0,1700.0,71730.0,34242.69,114963.0,66456.77,48506.0,0.8773684210526316
artist_00059,Bae Blade,artist_00166,DART,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00059,Bae Blade,artist_00312,Interpol,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00059,Bae Blade,artist_00384,Kyle Starkey,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00059,Bae Blade,artist_00460,Match Box,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00059,Bae Blade,artist_00487,Mordi,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00059,Bae Blade,artist_00576,RONI,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00059,Bae Blade,artist_00679,THC,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00166,DART,artist_00312,Interpol,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00166,DART,artist_00384,Kyle Starkey,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00166,DART,artist_00460,Match Box,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00166,DART,artist_00487,Mordi,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00166,DART,artist_00576,RONI,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00166,DART,artist_00679,THC,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00312,Interpol,artist_00384,Kyle Starkey,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00312,Interpol,artist_00460,Match Box,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00312,Interpol,artist_00487,Mordi,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00312,Interpol,artist_00576,RONI,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00312,Interpol,artist_00679,THC,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00384,Kyle Starkey,artist_00460,Match Box,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00384,Kyle Starkey,artist_00487,Mordi,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00384,Kyle Starkey,artist_00576,RONI,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00384,Kyle Starkey,artist_00679,THC,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00460,Match Box,artist_00487,Mordi,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00460,Match Box,artist_00576,RONI,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00460,Match Box,artist_00679,THC,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00487,Mordi,artist_00576,RONI,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00487,Mordi,artist_00679,THC,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00576,RONI,artist_00679,THC,1,2025-10-25,2025-10-25,AGRIO CLUB - ADE,1764.0,1692.0,60178.0,37559.46,107165.0,59940.54,47225.0,0.9284210526315788
artist_00045,Anz,artist_00061,Bambounou,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00045,Anz,artist_00068,Bashkka,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00045,Anz,artist_00102,Byron Yeates,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00045,Anz,artist_00120,Chaos in The CBD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00045,Anz,artist_00150,Courtesy,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00045,Anz,artist_00159,D Stone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00045,Anz,artist_00491,Moxie,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00045,Anz,artist_00502,Naone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00045,Anz,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00061,Bambounou,artist_00068,Bashkka,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00061,Bambounou,artist_00102,Byron Yeates,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00061,Bambounou,artist_00120,Chaos in The CBD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00061,Bambounou,artist_00150,Courtesy,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00061,Bambounou,artist_00159,D Stone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00061,Bambounou,artist_00223,Doudou MD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00061,Bambounou,artist_00491,Moxie,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00061,Bambounou,artist_00502,Naone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00061,Bambounou,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00068,Bashkka,artist_00102,Byron Yeates,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00068,Bashkka,artist_00120,Chaos in The CBD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00068,Bashkka,artist_00150,Courtesy,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00068,Bashkka,artist_00159,D Stone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00068,Bashkka,artist_00223,Doudou MD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00068,Bashkka,artist_00491,Moxie,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00068,Bashkka,artist_00502,Naone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00068,Bashkka,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00102,Byron Yeates,artist_00120,Chaos in The CBD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00102,Byron Yeates,artist_00150,Courtesy,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00102,Byron Yeates,artist_00159,D Stone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00102,Byron Yeates,artist_00223,Doudou MD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00102,Byron Yeates,artist_00491,Moxie,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00102,Byron Yeates,artist_00502,Naone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00102,Byron Yeates,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00120,Chaos in The CBD,artist_00150,Courtesy,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00120,Chaos in The CBD,artist_00159,D Stone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00120,Chaos in The CBD,artist_00223,Doudou MD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00120,Chaos in The CBD,artist_00502,Naone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00120,Chaos in The CBD,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00150,Courtesy,artist_00159,D Stone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00150,Courtesy,artist_00223,Doudou MD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00150,Courtesy,artist_00491,Moxie,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00150,Courtesy,artist_00502,Naone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00150,Courtesy,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00159,D Stone,artist_00223,Doudou MD,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00159,D Stone,artist_00491,Moxie,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00159,D Stone,artist_00502,Naone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00159,D Stone,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00223,Doudou MD,artist_00491,Moxie,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00223,Doudou MD,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00491,Moxie,artist_00502,Naone,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00491,Moxie,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00502,Naone,artist_00643,Sherelle,1,2025-04-26,2025-04-26,Lofi King's Day,2299.0,2407.0,66194.0,59660.04,135737.0,88839.99,46897.0,1.1495
artist_00019,Adam Pits,artist_00027,Aletha,1,2024-04-27,2024-04-27,Lofi King's Day,1974.0,2084.0,49836.0,47895.33,107352.0,60602.03,46750.0,0.987
artist_00019,Adam Pits,artist_00106,CHEWCHEW,1,2024-04-27,2024-04-27,Lofi King's Day,1974.0,2084.0,49836.0,47895.33,107352.0,60602.03,46750.0,0.987
artist_00019,Adam Pits,artist_00113,Carlos Valdes,1,2024-04-27,2024-04-27,Lofi King's Day,1974.0,2084.0,49836.0,47895.33,107352.0,60602.03,46750.0,0.987
artist_00019,Adam Pits,artist_00180,DJ Marcelle,1,2024-04-27,2024-04-27,Lofi King's Day,1974.0,2084.0,49836.0,47895.33,107352.0,60602.03,46750.0,0.987
artist_00019,Adam Pits,artist_00283,HUNEE,1,2024-04-27,2024-04-27,Lofi King's Day,1974.0,2084.0,49836.0,47895.33,107352.0,60602.03,46750.0,0.987
