event_id,event_name,event_date,genre,kind,event_type,artist_id,artist_name,artist_name_normalized
recuLrQRA1M1fok7S,Lofi x Contrarium,2025-01-04,progressieve techno,intern,Regulier,artist_00142,Colin Benders,colin benders
recuLrQRA1M1fok7S,Lofi x Contrarium,2025-01-04,progressieve techno,intern,Regulier,artist_00092,Boris Acket,boris acket
recDgu8ph0m4vTjqS,Lofi x Contrarium,2025-01-05,progressieve techno,intern,Regulier,artist_00458,Mary Lake,mary lake
recDgu8ph0m4vTjqS,Lofi x Contrarium,2025-01-05,progressieve techno,intern,Regulier,artist_00565,Portrait XO,portrait xo
recrlSEdJSLD3ADWP,Contrarium by Night,2025-01-11,progressieve techno,intern,Regulier,artist_00519,Oceanic,oceanic
recrlSEdJSLD3ADWP,Contrarium by Night,2025-01-11,progressieve techno,intern,Regulier,artist_00625,Sandrien,sandrien
recrlSEdJSLD3ADWP,Contrarium by Night,2025-01-11,progressieve techno,intern,Regulier,artist_00237,Enequist,enequist
receyBNLQSXQHt3QF,Lofi x Contrarium,2025-01-11,progressieve techno,intern,Regulier,artist_00434,Maarten Vos & Max Frimout,maarten vos & max frimout
receyBNLQSXQHt3QF,Lofi x Contrarium,2025-01-11,progressieve techno,intern,Regulier,artist_00564,Polygonia,polygonia
reccuPlQPJWW34Spt,"Lofi w/ Robert Hood, Carista, Samuel Deep",2025-01-24,left field house & techno,intern,Regulier,artist_00623,Samuel Deep,samuel deep
reccuPlQPJWW34Spt,"Lofi w/ Robert Hood, Carista, Samuel Deep",2025-01-24,left field house & techno,intern,Regulier,artist_00104,CARISTA,carista
reccuPlQPJWW34Spt,"Lofi w/ Robert Hood, Carista, Samuel Deep",2025-01-24,left field house & techno,intern,Regulier,artist_00591,Robert Hood,robert hood
recITi9D9WRgSflCX,Superstrings Invites,2025-01-31,Bounce / trance,intern,Regulier,artist_00343,Juicy Romance,juicy romance
recITi9D9WRgSflCX,Superstrings Invites,2025-01-31,Bounce / trance,intern,Regulier,artist_00632,Schwesta P,schwesta p
recITi9D9WRgSflCX,Superstrings Invites,2025-01-31,Bounce / trance,intern,Regulier,artist_00671,Superstrings,superstrings
recITi9D9WRgSflCX,Superstrings Invites,2025-01-31,Bounce / trance,intern,Regulier,artist_00059,Bae Blade,bae blade
reco1HOPKObW3xP1f,SHADOWPRINT,2025-02-14,commerciele old school techno,intern,Regulier,artist_00066,Bart Skils,bart skils
reco1HOPKObW3xP1f,SHADOWPRINT,2025-02-14,commerciele old school techno,intern,Regulier,artist_00735,Victor Ruiz,victor ruiz
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00426,Lyrae,lyrae
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00490,Moxes,moxes
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00525,Ollie Lishman,ollie lishman
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00653,Sophia Violet,sophia violet
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00479,Miguel de Bois,miguel de bois
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00403,Lennart,lennart
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00571,Queen Saba,queen saba
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00322,Janis Zielinski,janis zielinski
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00598,Rosa Red,rosa red
recqOk15L0qiFpHw9,Benwal pres. NOUW,2025-02-15,Bounce / trance,intern,Regulier,artist_00083,Benwal,benwal
rec80kAkUjWgIKttQ,Mama Told Ya,2025-02-21,commerciele new school techno,intern,Regulier,artist_00316,JEANS,jeans
rec80kAkUjWgIKttQ,Mama Told Ya,2025-02-21,commerciele new school techno,intern,Regulier,artist_00039,Anetha,anetha
rec80kAkUjWgIKttQ,Mama Told Ya,2025-02-21,commerciele new school techno,intern,Regulier,artist_00721,VEL,vel
rec80kAkUjWgIKttQ,Mama Told Ya,2025-02-21,commerciele new school techno,intern,Regulier,artist_00008,A Strange Wedding,a strange wedding
rec80kAkUjWgIKttQ,Mama Told Ya,2025-02-21,commerciele new school techno,intern,Regulier,artist_00435,Mac Declos,mac declos
rec80kAkUjWgIKttQ,Mama Told Ya,2025-02-21,commerciele new school techno,intern,Regulier,artist_00178,DJ Leoni,dj leoni
rec41vhKYRVYvnfRr,Kevin de Vries - All Night Long,2025-02-22,Melodic commercieel,intern,Regulier,artist_00424,Luna Ludmila,luna ludmila
rec41vhKYRVYvnfRr,Kevin de Vries - All Night Long,2025-02-22,Melodic commercieel,intern,Regulier,artist_00372,Kevin De Vries,kevin de vries
rec65UKOxwux89RIY,Joris Voorn  - All Night Long,2025-02-28,techno,intern,Regulier,artist_00338,Joris Voorn,joris voorn
recsC0vsHLYnp9lCh,Lofi w/ Collabs 3000 (4hr set) & Beste Hira,2025-03-01,techno,intern,Regulier,artist_00143,Collabs 3000,collabs 3000
recsC0vsHLYnp9lCh,Lofi w/ Collabs 3000 (4hr set) & Beste Hira,2025-03-01,techno,intern,Regulier,artist_00085,Beste Hira,beste hira
recTP5Zt5DvBiIDYo,Lofi w/ Danilo Plessow (MCDE),2025-03-07,,intern,Regulier,artist_00489,Move D,move d
recTP5Zt5DvBiIDYo,Lofi w/ Danilo Plessow (MCDE),2025-03-07,,intern,Regulier,artist_00450,Margie,margie
recTP5Zt5DvBiIDYo,Lofi w/ Danilo Plessow (MCDE),2025-03-07,,intern,Regulier,artist_00052,Ays,ays
recTP5Zt5DvBiIDYo,Lofi w/ Danilo Plessow (MCDE),2025-03-07,,intern,Regulier,artist_00199,Danilo Plessow (MCDE),danilo plessow (mcde)
rec5WcmD8z25NYhrX,Luuk van Dijk pres. GET CLOSER,2025-03-14,tech house,intern,Regulier,artist_00408,Liam Palmer,liam palmer
rec5WcmD8z25NYhrX,Luuk van Dijk pres. GET CLOSER,2025-03-14,tech house,intern,Regulier,artist_00425,Luuk van Dijk,luuk van dijk
rec5WcmD8z25NYhrX,Luuk van Dijk pres. GET CLOSER,2025-03-14,tech house,intern,Regulier,artist_00501,Naomi,naomi
rec5WcmD8z25NYhrX,Luuk van Dijk pres. GET CLOSER,2025-03-14,tech house,intern,Regulier,artist_00079,Benjamin Berg,benjamin berg
rec5WcmD8z25NYhrX,Luuk van Dijk pres. GET CLOSER,2025-03-14,tech house,intern,Regulier,artist_00233,Elliot Schooling,elliot schooling
rec1hFDp7rOmiL98D,Festimi,2025-03-15,"""minimal house, left field house & techno""",intern,Regulier,artist_00104,CARISTA,carista
recSiNFomtgwjILyy,Area 69,2025-03-22,Bounce / trance,intern,Regulier,artist_00543,Partiboi69,partiboi69
recSiNFomtgwjILyy,Area 69,2025-03-22,Bounce / trance,intern,Regulier,artist_00490,Moxes,moxes
recSiNFomtgwjILyy,Area 69,2025-03-22,Bounce / trance,intern,Regulier,artist_00417,Loods,loods
recSiNFomtgwjILyy,Area 69,2025-03-22,Bounce / trance,intern,Regulier,artist_00457,Maruwa,maruwa
recYSAzMGTcnJ9Cs6,Mindscape,2025-03-28,"""techno, Melodic""",intern,Regulier,artist_00723,VNTM,vntm
recYSAzMGTcnJ9Cs6,Mindscape,2025-03-28,"""techno, Melodic""",intern,Regulier,artist_00778,Âme,âme
recYSAzMGTcnJ9Cs6,Mindscape,2025-03-28,"""techno, Melodic""",intern,Regulier,artist_00230,Eli Verveine,eli verveine
rec0c1sTCDPSEeaCv,Symfora by Philou Louzolo,2025-03-29,afro house,intern,Regulier,artist_00220,Djeff,djeff
rec0c1sTCDPSEeaCv,Symfora by Philou Louzolo,2025-03-29,afro house,intern,Regulier,artist_00556,Philou Louzolo,philou louzolo
rec0c1sTCDPSEeaCv,Symfora by Philou Louzolo,2025-03-29,afro house,intern,Regulier,artist_00319,Jaden Thompson,jaden thompson
recEafwK8GG1uHfGi,Shadowprint,2025-04-04,techno,intern,Regulier,artist_00066,Bart Skils,bart skils
recEafwK8GG1uHfGi,Shadowprint,2025-04-04,techno,intern,Regulier,artist_00018,Adam Beyer,adam beyer
recE2hpUjuslo7yA7,Agrio Club,2025-04-12,Bounce / trance,intern,Regulier,artist_00468,Maï-Linh,maï-linh
recE2hpUjuslo7yA7,Agrio Club,2025-04-12,Bounce / trance,intern,Regulier,artist_00507,Newtone,newtone
recE2hpUjuslo7yA7,Agrio Club,2025-04-12,Bounce / trance,intern,Regulier,artist_00704,Tjade,tjade
recE2hpUjuslo7yA7,Agrio Club,2025-04-12,Bounce / trance,intern,Regulier,artist_00348,Julie Desire,julie desire
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00777,upsammy,upsammy
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00732,Vera Logdanidi,vera logdanidi
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00023,Agonis,agonis
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00203,Dasha Rush,dasha rush
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00050,Aurora Halal,aurora halal
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00067,Bas Dobbelaer,bas dobbelaer
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00191,DVS1,dvs1
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00528,Oscar Mulero,oscar mulero
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00496,Na Nich,na nich
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00516,OCCA,occa
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00633,Seb H.,seb h.
recjciiB6BBCiNRaA,Ratherlost - Easter Sunday (extended closing),2025-04-20,techno,intern,Regulier,artist_00015,Aaron J,aaron j
receVYpzhlviYvVMo,Club Roto King's Night,2025-04-25,"""tech house, minimal house""",intern,Regulier,artist_00472,Mella Dee,mella dee
receVYpzhlviYvVMo,Club Roto King's Night,2025-04-25,"""tech house, minimal house""",intern,Regulier,artist_00511,Noach,noach
receVYpzhlviYvVMo,Club Roto King's Night,2025-04-25,"""tech house, minimal house""",intern,Regulier,artist_00425,Luuk van Dijk,luuk van dijk
receVYpzhlviYvVMo,Club Roto King's Night,2025-04-25,"""tech house, minimal house""",intern,Regulier,artist_00488,Morgan,morgan
receVYpzhlviYvVMo,Club Roto King's Night,2025-04-25,"""tech house, minimal house""",intern,Regulier,artist_00028,Alex Kassian,alex kassian
receVYpzhlviYvVMo,Club Roto King's Night,2025-04-25,"""tech house, minimal house""",intern,Regulier,artist_00413,Locklead,locklead
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00045,Anz,anz
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00491,Moxie,moxie
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00643,Sherelle,sherelle
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00120,Chaos in The CBD,chaos in the cbd
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00159,D Stone,d stone
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00102,Byron Yeates,byron yeates
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00061,Bambounou,bambounou
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00068,Bashkka,bashkka
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00150,Courtesy,courtesy
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00502,Naone,naone
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,artist_00223,Doudou MD,doudou md
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00140,Cobahn,cobahn
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00572,Quelza,quelza
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00300,Hyperaktivist,hyperaktivist
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00504,Nene H,nene h
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00207,Delano Legito,delano legito
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00246,FJAAK,fjaak
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00318,Jack Fresia,jack fresia
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00247,Fadi Mohem,fadi mohem
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00147,Comrade Winston,comrade winston
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00303,I-RO,i-ro
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00561,Planetary Assault Systems,planetary assault systems
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00224,Dr Rubinstein,dr rubinstein
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,artist_00412,Lobster,lobster
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,artist_00527,Orpheu The Wizard,orpheu the wizard
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,artist_00541,Parris,parris
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,artist_00385,Kyra Khaldi,kyra khaldi
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,artist_00200,Daphni,daphni
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,artist_00084,Berkan V8,berkan v8
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,artist_00671,Superstrings,superstrings
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,artist_00075,Bella Claxton,bella claxton
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,artist_00250,Faster Horses,faster horses
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,artist_00109,CRUSH3d,crush3d
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,artist_00617,SWIM,swim
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,artist_00640,Sex Wax,sex wax
recg277sWaHj2FMeD,Rainbow Disco Club,2025-05-23,,intern,Regulier,artist_00283,HUNEE,hunee
recg277sWaHj2FMeD,Rainbow Disco Club,2025-05-23,,intern,Regulier,artist_00567,Prins Thomas,prins thomas
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,artist_00375,Kikiorix,kikiorix
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,artist_00193,Daiki,daiki
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,artist_00421,Luke Una,luke una
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,artist_00362,Kamma & Masalo,kamma & masalo
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,artist_00618,Sadar Bahar,sadar bahar
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,artist_00052,Ays,ays
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,artist_00041,Antal,antal
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,artist_00275,Gerd Janson,gerd janson
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,artist_00390,LUXE,luxe
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,artist_00333,John Talabot,john talabot
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,artist_00744,Weval,weval
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,artist_00405,Leon Vynehall,leon vynehall
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,artist_00030,Alexia Glensy,alexia glensy
recDGkniXhojSwJYS,Mindscape,2025-05-31,techno,intern,Regulier,artist_00723,VNTM,vntm
recDGkniXhojSwJYS,Mindscape,2025-05-31,techno,intern,Regulier,artist_00444,Mano Le Tough,mano le tough
recDGkniXhojSwJYS,Mindscape,2025-05-31,techno,intern,Regulier,artist_00581,Recondite,recondite
recU8nSmcr5qzIkuh,Lofi x 500 raves,2025-06-13,left field house & techno,intern,Regulier,artist_00660,Steffi,steffi
recU8nSmcr5qzIkuh,Lofi x 500 raves,2025-06-13,left field house & techno,intern,Regulier,artist_00645,Shoal & Vand,shoal & vand
recU8nSmcr5qzIkuh,Lofi x 500 raves,2025-06-13,left field house & techno,intern,Regulier,artist_00229,Efdemin,efdemin
recU8nSmcr5qzIkuh,Lofi x 500 raves,2025-06-13,left field house & techno,intern,Regulier,artist_00240,Eric Cloutier,eric cloutier
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,artist_00704,Tjade,tjade
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,artist_00665,Storm Mollison,storm mollison
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,artist_00309,Inafekt,inafekt
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,artist_00427,MALOU,malou
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,artist_00655,Spacer Woman,spacer woman
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,artist_00526,Olympe4000,olympe4000
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,artist_00194,Dan Shake,dan shake
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,artist_00243,Essy,essy
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,artist_00404,Leo Sanderson,leo sanderson
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,artist_00117,Cassian,cassian
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,artist_00580,Rebuke,rebuke
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,artist_00286,Hedda Stenberg,hedda stenberg
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,artist_00708,Tonco,tonco
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,artist_00723,VNTM,vntm
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,artist_00736,Victoria De Angelis,victoria de angelis
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,artist_00763,angelboy,angelboy
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,artist_00157,Cybersex,cybersex
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,artist_00201,Daria Kolosova,daria kolosova
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,artist_00545,Patrick Mason,patrick mason
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,artist_00081,Benny Rodrigues,benny rodrigues
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,artist_00236,Emvae,emvae
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,artist_00654,Sozef,sozef
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,artist_00005,22 Interns,22 interns
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,artist_00291,Hidde van Wee,hidde van wee
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,artist_00239,Enzo Jeff,enzo jeff
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,artist_00481,Milion,milion
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,artist_00331,Jimi Jua,jimi jua
recgODED5wh3iiHSo,Lofi By Night,2025-07-26,Bounce / trance,intern,Regulier,artist_00603,Rozie,rozie
recgODED5wh3iiHSo,Lofi By Night,2025-07-26,Bounce / trance,intern,Regulier,artist_00523,Olivia Lensen,olivia lensen
recgODED5wh3iiHSo,Lofi By Night,2025-07-26,Bounce / trance,intern,Regulier,artist_00264,Freddi,freddi
recgODED5wh3iiHSo,Lofi By Night,2025-07-26,Bounce / trance,intern,Regulier,artist_00485,Moody Mehran,moody mehran
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,artist_00053,BELLA,bella
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,artist_00719,Uni Son,uni son
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,artist_00280,Grace Sands,grace sands
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,artist_00701,Timmerman,timmerman
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,artist_00391,LYLO,lylo
recxvTlbFlz7qPolx,Laurent Garnier,2025-08-08,commerciele old school techno,intern,Regulier,artist_00399,Laurent Garnier,laurent garnier
recxvTlbFlz7qPolx,Laurent Garnier,2025-08-08,commerciele old school techno,intern,Regulier,artist_00663,Steve Rachmad,steve rachmad
recxvTlbFlz7qPolx,Laurent Garnier,2025-08-08,commerciele old school techno,intern,Regulier,artist_00502,Naone,naone
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00321,Jane Fitz,jane fitz
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00272,Garçon,garçon
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00686,Talismann,talismann
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00773,nthng,nthng
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00037,Andy Garvey,andy garvey
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00371,Kessler,kessler
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00517,Oberman,oberman
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00585,Reptant,reptant
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00163,D.Dan,d.dan
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00379,Konduku,konduku
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00626,Sandwell District,sandwell district
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00149,Costanza,costanza
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00320,JakoJako,jakojako
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00747,Woody92,woody92
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00240,Eric Cloutier,eric cloutier
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00587,Richard Akingbehin,richard akingbehin
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00298,Human Space Machine,human space machine
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,artist_00540,Pariah,pariah
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,artist_00096,Bradley Zero,bradley zero
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,artist_00335,Jordan Brando,jordan brando
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,artist_00425,Luuk van Dijk,luuk van dijk
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,artist_00087,Bibi Seck,bibi seck
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,artist_00231,Elias Mazian,elias mazian
recGwG8Yrxf5gf0gv,Major Lazer Soundsystem,2025-08-29,Commercieel,intern,Regulier,artist_00334,Jolani Jhones,jolani jhones
recGwG8Yrxf5gf0gv,Major Lazer Soundsystem,2025-08-29,Commercieel,intern,Regulier,artist_00437,Major Lazer,major lazer
recGwG8Yrxf5gf0gv,Major Lazer Soundsystem,2025-08-29,Commercieel,intern,Regulier,artist_00383,Kybba,kybba
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,artist_00389,LSDXOXO,lsdxoxo
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,artist_00712,Travis,travis
