event_id,event_name,event_date,genre,kind,event_type,artist_name_raw,artist_name_clean,source_column,position_in_lineup
recD1qTz0fhKFq1Aj,ÂME (DJ) x SAMA’ ABDULHADI - All Night Long,2026-07-24,Melodic,intern,Regulier,Âme,âme,artist_source,3
recD1qTz0fhKFq1Aj,ÂME (DJ) x SAMA’ ABDULHADI - All Night Long,2026-07-24,Melodic,intern,Regulier,Samaʼ Abdulhadi,samaʼ abdulhadi,artist_source,4
recJ17MnDezJZZzPk,Hot Meal,2026-08-01,Bounce / trance,intern,Regulier,Moody Mehran,moody mehran,artist_source,1
recJ17MnDezJZZzPk,Hot Meal,2026-08-01,Bounce / trance,intern,Regulier,Essy,essy,artist_source,2
recb9RCkecHuWhT5c,Lofi w/ BIIANCO & Supergloss,2026-08-07,Bounce / trance,intern,Regulier,LSDXOXO,lsdxoxo,artist_source,1
recb9RCkecHuWhT5c,Lofi w/ BIIANCO & Supergloss,2026-08-07,Bounce / trance,intern,Regulier,Fiene,fiene,artist_source,2
recb9RCkecHuWhT5c,Lofi w/ BIIANCO & Supergloss,2026-08-07,Bounce / trance,intern,Regulier,BIIANCO,biianco,artist_source,3
recb9RCkecHuWhT5c,Lofi w/ BIIANCO & Supergloss,2026-08-07,Bounce / trance,intern,Regulier,Supergloss,supergloss,artist_source,4
recyy895BEtgXnGgB,Get Closer,2026-08-14,house,intern,Regulier,The Trip,the trip,artist_source,1
recyy895BEtgXnGgB,Get Closer,2026-08-14,house,intern,Regulier,Luuk van Dijk,luuk van dijk,artist_source,2
recyy895BEtgXnGgB,Get Closer,2026-08-14,house,intern,Regulier,DJ Boring,dj boring,artist_source,3
recyy895BEtgXnGgB,Get Closer,2026-08-14,house,intern,Regulier,Merel Helderman,merel helderman,artist_source,4
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Tauceti,tauceti,artist_source,1
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Polar Inertia,polar inertia,artist_source,2
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,D.Dan,d.dan,artist_source,3
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Kangding Ray,kangding ray,artist_source,4
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Faustin,faustin,artist_source,5
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,DJ Yazi,dj yazi,artist_source,6
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,JakoJako,jakojako,artist_source,7
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Kia,kia,artist_source,8
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Beatrice M.,beatrice m.,artist_source,9
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Luke Vibert,luke vibert,artist_source,10
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Monophonik,monophonik,artist_source,11
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Vlada,vlada,artist_source,12
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Innersha,innersha,artist_source,13
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Garcon,garcon,artist_source,14
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Agonis,agonis,artist_source,15
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Priori,priori,artist_source,16
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,oma totem,oma totem,artist_source,17
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Spekki Webu,spekki webu,artist_source,18
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Sunju Hargun,sunju hargun,artist_source,19
recV2rYZ1OFuprJ2Z,Ratherlost 24 uurs,2026-08-15,progressieve techno,intern,Regulier,Decoder,decoder,artist_source,20
recarD9fePdX01I5f,Symfora,2026-09-05,afro house,intern,Regulier,Philou Louzolo,philou louzolo,artist_source,1
recarD9fePdX01I5f,Symfora,2026-09-05,afro house,intern,Regulier,Trikk,trikk,artist_source,2
recarD9fePdX01I5f,Symfora,2026-09-05,afro house,intern,Regulier,Yulia Niko,yulia niko,artist_source,3
recarD9fePdX01I5f,Symfora,2026-09-05,afro house,intern,Regulier,LYLO,lylo,artist_source,4
recdrE2KvFbLTDARk,Massano - All Night Long,2026-09-12,Melodic commercieel,intern,Regulier,Massano,massano,artist_source,1
recdrE2KvFbLTDARk,Massano - All Night Long,2026-09-12,Melodic commercieel,intern,Regulier,Sellout,sellout,artist_source,2
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,AMORAL,amoral,artist_source,1
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,UFO95,ufo95,artist_source,2
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Talismann,talismann,artist_source,3
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,VIL,vil,artist_source,4
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Valody,valody,artist_source,5
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Tafkamp,tafkamp,artist_source,6
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Nick Moody,nick moody,artist_source,7
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Mary Lake,mary lake,artist_source,8
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Amanda Mussi,amanda mussi,artist_source,9
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Toobris,toobris,artist_source,10
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,BIANKA,bianka,artist_source,11
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Norbak,norbak,artist_source,12
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Olivia Mendez,olivia mendez,artist_source,13
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,Ignez,ignez,artist_source,14
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,SECONDS (Setaoc Mass),seconds (setaoc mass),artist_source,15
rec7zTQIFNeFOYoVu,Patio - Summer Closing,2026-09-19,progressieve techno,intern,Regulier,SECONDS (Phara),seconds (phara),artist_source,16
recp3GIx3ot4Was30,SHADOWPRINT,2026-09-25,commerciele old school techno,intern,Regulier,Bart Skils,bart skils,artist_source,1
recp3GIx3ot4Was30,SHADOWPRINT,2026-09-25,commerciele old school techno,intern,Regulier,Roger Geressen,roger geressen,artist_source,2
recp3GIx3ot4Was30,SHADOWPRINT,2026-09-25,commerciele old school techno,intern,Regulier,Victor Ruiz,victor ruiz,artist_source,3
recp3GIx3ot4Was30,SHADOWPRINT,2026-09-25,commerciele old school techno,intern,Regulier,Oliver Huntemann,oliver huntemann,artist_source,4
recp3GIx3ot4Was30,SHADOWPRINT,2026-09-25,commerciele old school techno,intern,Regulier,Hostingfee,hostingfee,artist_source,5
recED4PnOY2pAtvY6,Mindscape,2026-09-26,progressieve techno,intern,Regulier,Barker,barker,artist_source,1
recED4PnOY2pAtvY6,Mindscape,2026-09-26,progressieve techno,intern,Regulier,Vera Logdanidi,vera logdanidi,artist_source,2
recED4PnOY2pAtvY6,Mindscape,2026-09-26,progressieve techno,intern,Regulier,Arthur Rober,arthur rober,artist_source,3
recED4PnOY2pAtvY6,Mindscape,2026-09-26,progressieve techno,intern,Regulier,Martinou,martinou,artist_source,4
recED4PnOY2pAtvY6,Mindscape,2026-09-26,progressieve techno,intern,Regulier,VNTM,vntm,artist_source,5
recrr5i30wY6Vb2Lp,VBX,2026-10-23,,intern,Regulier,Paquita Gordon,paquita gordon,artist_source,1
recrr5i30wY6Vb2Lp,VBX,2026-10-23,,intern,Regulier,Christian AB,christian ab,artist_source,2
recrr5i30wY6Vb2Lp,VBX,2026-10-23,,intern,Regulier,Francesco Del Garda,francesco del garda,artist_source,3
recrr5i30wY6Vb2Lp,VBX,2026-10-23,,intern,Regulier,Marco Shuttle,marco shuttle,artist_source,4
recd9xwgmuepUsslV,Agrio Club - ADE,2026-10-24,Bounce / trance,intern,Regulier,Entasia,entasia,artist_source,1
recd9xwgmuepUsslV,Agrio Club - ADE,2026-10-24,Bounce / trance,intern,Regulier,DART,dart,artist_source,2
recd9xwgmuepUsslV,Agrio Club - ADE,2026-10-24,Bounce / trance,intern,Regulier,Miamor,miamor,artist_source,3
recd9xwgmuepUsslV,Agrio Club - ADE,2026-10-24,Bounce / trance,intern,Regulier,Tjade,tjade,artist_source,4
recd9xwgmuepUsslV,Agrio Club - ADE,2026-10-24,Bounce / trance,intern,Regulier,Fiene,fiene,artist_source,5
recd9xwgmuepUsslV,Agrio Club - ADE,2026-10-24,Bounce / trance,intern,Regulier,S3PPA,s3ppa,artist_source,6
recd9xwgmuepUsslV,Agrio Club - ADE,2026-10-24,Bounce / trance,intern,Regulier,NewTone,newtone,artist_source,7
recd9xwgmuepUsslV,Agrio Club - ADE,2026-10-24,Bounce / trance,intern,Regulier,THELMA,thelma,artist_source,8
reco2ZngrwzlkHrOp,Rush Hour - ADE,2026-10-24,,intern,Regulier,Ron Trent,ron trent,artist_source,1
reco2ZngrwzlkHrOp,Rush Hour - ADE,2026-10-24,,intern,Regulier,Antal,antal,artist_source,2
recH5ziE42yCuCbam,Coda - ADE,2026-10-25,progressieve techno,intern,Regulier,Andy Martin,andy martin,artist_source,1
recic6dd9iCltnM17,Chaos in the CBD: In Dust We Trust,2026-11-07,left field house & techno,intern,Regulier,Ryan Elliot,ryan elliot,artist_source,1
recGtQzK4WvyUuowB,DAX J all night long,2026-11-28,techno,intern,Regulier,DAX J,dax j,artist_source,1
recIuowGbTmalVR39,Antal b2b Hunee - All Night Long,2026-12-18,,intern,Regulier,Antal,antal,artist_source,1
recIuowGbTmalVR39,Antal b2b Hunee - All Night Long,2026-12-18,,intern,Regulier,Hunee,hunee,artist_source,2
